Ano;Mês;Distrito;Concelho;Freguesia;Tipo de Lâmpada;Luminárias;Lâmpadas por Luminária;Lâmpadas;Potência Instalada Total (W);CodDistrito;CodDistritoConcelho;coddistritoconcelhofreguesia
2026;5;Braga;Barcelos;Milhazes, Vilar de Figos e Faria;Sódio;83.0;82.0;83.0;6780.0;03;0302;0302FA
2026;5;Braga;Barcelos;Negreiros e Chavão;Mercúrio;19.0;19.0;19.0;1280.0;03;0302;0302FB
2026;5;Braga;Barcelos;Negreiros e Chavão;Outros/Não definido;620.0;618.0;620.0;360.0;03;0302;0302FB
2026;5;Braga;Barcelos;Quintiães e Aguiar;Sódio;61.0;55.0;61.0;3810.0;03;0302;0302FC
2026;5;Braga;Barcelos;Silveiros e Rio Covo (Santa Eulália);LED;341.0;336.0;341.0;14918.90007019043;03;0302;0302FE
2026;5;Braga;Braga;Lamas;Sódio;24.0;23.0;24.0;2040.0;03;0303;030322
2026;5;Braga;Braga;Padim da Graça;Indução;16.0;16.0;16.0;2125.0;03;0303;030330
2026;5;Braga;Braga;Padim da Graça;LED;343.0;340.0;343.0;16856.0;03;0303;030330
2026;5;Braga;Braga;Padim da Graça;Outros/Não definido;43.0;43.0;43.0;30.0;03;0303;030330
2026;5;Braga;Braga;Pedralva;LED;423.0;423.0;423.0;15739.0;03;0303;030334
2026;5;Braga;Braga;Pedralva;Mercúrio;3.0;3.0;3.0;240.0;03;0303;030334
2026;5;Braga;Braga;Pedralva;Sódio;52.0;52.0;52.0;5080.0;03;0303;030334
2026;5;Braga;Braga;Priscos;Outros/Não definido;3.0;3.0;3.0;;03;0303;030336
2026;5;Braga;Braga;Priscos;Sódio;24.0;24.0;24.0;1850.0;03;0303;030336
2026;5;Braga;Braga;Ruilhe;LED;394.0;390.0;394.0;19987.0;03;0303;030338
2026;5;Braga;Braga;Ruilhe;Outros/Não definido;46.0;46.0;46.0;820.0;03;0303;030338
2026;5;Braga;Braga;Braga (São Vicente);LED;532.0;468.0;534.0;27858.700035095215;03;0303;030349
2026;5;Braga;Braga;Braga (São Vicente);Outros/Não definido;23.0;21.0;23.0;70.0;03;0303;030349
2026;5;Braga;Braga;Sobreposta;LED;198.0;198.0;198.0;8872.800003051758;03;0303;030355
2026;5;Braga;Braga;Sobreposta;Sódio;214.0;214.0;214.0;18380.0;03;0303;030355
2026;5;Braga;Braga;Tebosa;Sódio;50.0;49.0;50.0;3660.0;03;0303;030357
2026;5;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);Fluorescente;2.0;2.0;2.0;100.0;03;0303;030365
2026;5;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);LED;1352.0;1298.0;1480.0;104894.30001831055;03;0303;030365
2026;5;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);Mercúrio;29.0;29.0;29.0;1990.0;03;0303;030365
2026;5;Braga;Braga;Cabreiros e Passos (São Julião);LED;686.0;676.0;694.0;27377.0;03;0303;030366
2026;5;Braga;Braga;Crespos e Pousada;Mercúrio;3.0;3.0;3.0;240.0;03;0303;030368
2026;5;Braga;Braga;Crespos e Pousada;Outros/Não definido;26.0;26.0;26.0;240.0;03;0303;030368
2026;5;Braga;Braga;Crespos e Pousada;Sódio;75.0;75.0;75.0;5340.0;03;0303;030368
2026;5;Braga;Braga;Escudeiros e Penso (Santo Estêvão e São Vicente);Outros/Não definido;64.0;64.0;64.0;150.0;03;0303;030369
2026;5;Braga;Braga;Escudeiros e Penso (Santo Estêvão e São Vicente);Sódio;93.0;93.0;93.0;6870.0;03;0303;030369
2026;5;Braga;Braga;Guisande e Oliveira (São Pedro);Sódio;23.0;23.0;23.0;1640.0;03;0303;030372
2026;5;Braga;Braga;Morreira e Trandeiras;Outros/Não definido;12.0;12.0;12.0;104.0;03;0303;030376
2026;5;Braga;Cabeceiras de Basto;Abadim;LED;390.0;390.0;396.0;15178.0;03;0304;030401
2026;5;Braga;Cabeceiras de Basto;Bucos;Outros/Não definido;1.0;1.0;1.0;45.0;03;0304;030405
2026;5;Braga;Cabeceiras de Basto;Cavez;LED;787.0;787.0;787.0;27265.200004577637;03;0304;030407
2026;5;Braga;Cabeceiras de Basto;Faia;LED;292.0;292.0;292.0;12492.800006866455;03;0304;030408
2026;5;Braga;Cabeceiras de Basto;Faia;Outros/Não definido;1.0;1.0;1.0;45.0;03;0304;030408
2026;5;Braga;Cabeceiras de Basto;Pedraça;LED;378.0;378.0;378.0;16780.20000076294;03;0304;030413
2026;5;Braga;Cabeceiras de Basto;Pedraça;Mercúrio;3.0;3.0;3.0;210.0;03;0304;030413
2026;5;Braga;Cabeceiras de Basto;Pedraça;Sódio;29.0;29.0;29.0;2030.0;03;0304;030413
2026;5;Braga;Cabeceiras de Basto;Rio Douro;Outros/Não definido;5.0;5.0;5.0;;03;0304;030415
2026;5;Braga;Cabeceiras de Basto;Alvite e Passos;Outros/Não definido;12.0;12.0;12.0;360.0;03;0304;030418
2026;5;Braga;Cabeceiras de Basto;Gondiães e Vilar de Cunhas;LED;328.0;328.0;328.0;10092.0;03;0304;030420
2026;5;Braga;Cabeceiras de Basto;Gondiães e Vilar de Cunhas;Outros/Não definido;4.0;4.0;4.0;210.0;03;0304;030420
2026;5;Braga;Celorico de Basto;Borba de Montanha;Outros/Não definido;4.0;4.0;4.0;;03;0305;030503
2026;5;Braga;Celorico de Basto;Codeçoso;LED;378.0;377.0;396.0;11190.199996948242;03;0305;030508
2026;5;Braga;Celorico de Basto;Codeçoso;Outros/Não definido;20.0;2.0;2.0;;03;0305;030508
2026;5;Braga;Celorico de Basto;Fervença;LED;630.0;626.0;642.0;20352.99998474121;03;0305;030510
2026;5;Braga;Celorico de Basto;Fervença;Outros/Não definido;1.0;1.0;1.0;;03;0305;030510
2026;5;Braga;Celorico de Basto;Fervença;Sódio;8.0;4.0;8.0;280.0;03;0305;030510
2026;5;Braga;Celorico de Basto;Basto (São Clemente);LED;641.0;635.0;649.0;22034.19995880127;03;0305;030520
2026;5;Braga;Celorico de Basto;Vale de Bouro;LED;482.0;481.0;482.0;15311.5;03;0305;030521
2026;5;Braga;Celorico de Basto;Caçarilhe e Infesta;LED;547.0;547.0;551.0;18057.5;03;0305;030524
2026;5;Braga;Celorico de Basto;Caçarilhe e Infesta;Sódio;1.0;1.0;1.0;70.0;03;0305;030524
2026;5;Braga;Celorico de Basto;Carvalho e Basto (Santa Tecla);Sódio;5.0;5.0;5.0;350.0;03;0305;030526
2026;5;Braga;Esposende;Antas;LED;224.0;224.0;224.0;8924.599990844727;03;0306;030601
2026;5;Braga;Esposende;Antas;Mercúrio;1.0;1.0;1.0;80.0;03;0306;030601
2026;5;Braga;Esposende;Gemeses;Mercúrio;3.0;3.0;3.0;240.0;03;0306;030610
2026;5;Braga;Esposende;Gemeses;Outros/Não definido;9.0;9.0;9.0;135.0;03;0306;030610
2026;5;Braga;Esposende;Gemeses;Sódio;379.0;379.0;379.0;32145.0;03;0306;030610
2026;5;Braga;Esposende;Vila Chã;Outros/Não definido;5.0;5.0;5.0;185.0;03;0306;030615
2026;5;Braga;Esposende;Vila Chã;Sódio;307.0;307.0;307.0;22050.0;03;0306;030615
2026;5;Braga;Esposende;Belinho e Mar;Outros/Não definido;25.0;25.0;25.0;;03;0306;030617
2026;5;Braga;Esposende;Fonte Boa e Rio Tinto;Sódio;280.0;277.0;280.0;20890.0;03;0306;030619
2026;5;Braga;Esposende;Palmeira de Faro e Curvos;Mercúrio;26.0;26.0;26.0;2050.0;03;0306;030620
2026;5;Braga;Esposende;Palmeira de Faro e Curvos;Outros/Não definido;8.0;8.0;8.0;90.0;03;0306;030620
2026;5;Braga;Fafe;Fornelos;Sódio;51.0;51.0;51.0;4550.0;03;0307;030712
2026;5;Braga;Fafe;Golães;Mercúrio;1.0;1.0;1.0;50.0;03;0307;030714
2026;5;Braga;Fafe;Golães;Sódio;39.0;39.0;39.0;3320.0;03;0307;030714
2026;5;Braga;Fafe;Paços;Mercúrio;6.0;6.0;6.0;300.0;03;0307;030719
2026;5;Braga;Fafe;Regadas;Sódio;23.0;22.0;23.0;1730.0;03;0307;030723
2026;5;Braga;Fafe;Ribeiros;Sódio;40.0;40.0;40.0;2800.0;03;0307;030725
2026;5;Braga;Fafe;Silvares (São Martinho);LED;358.0;361.0;361.0;15843.0;03;0307;030729
2026;5;Braga;Fafe;Silvares (São Martinho);Sódio;230.0;230.0;230.0;16785.0;03;0307;030729
2026;5;Braga;Fafe;Vinhós;Mercúrio;1.0;1.0;1.0;50.0;03;0307;030736
2026;5;Braga;Fafe;Vinhós;Sódio;16.0;16.0;16.0;1120.0;03;0307;030736
2026;5;Braga;Fafe;Aboim, Felgueiras, Gontim e Pedraído;Mercúrio;1.0;1.0;1.0;50.0;03;0307;030737
2026;5;Braga;Fafe;Aboim, Felgueiras, Gontim e Pedraído;Sódio;20.0;20.0;20.0;1400.0;03;0307;030737
2026;5;Braga;Fafe;Agrela e Serafão;LED;590.0;590.0;590.0;22773.0;03;0307;030738
2026;5;Braga;Fafe;Agrela e Serafão;Mercúrio;2.0;2.0;2.0;100.0;03;0307;030738
2026;5;Braga;Fafe;Agrela e Serafão;Outros/Não definido;4.0;4.0;4.0;;03;0307;030738
2026;5;Braga;Fafe;Ardegão, Arnozela e Seidões;Mercúrio;5.0;5.0;5.0;250.0;03;0307;030740
2026;5;Braga;Fafe;Cepães e Fareja;LED;802.0;802.0;802.0;33824.0;03;0307;030741
2026;5;Braga;Fafe;Cepães e Fareja;Outros/Não definido;12.0;12.0;12.0;560.0;03;0307;030741
2026;5;Braga;Fafe;Monte e Queimadela;LED;669.0;669.0;669.0;20937.0;03;0307;030743
2026;5;Braga;Fafe;Moreira do Rei e Várzea Cova;LED;898.0;898.0;898.0;34246.40000152588;03;0307;030744
2026;5;Braga;Fafe;Moreira do Rei e Várzea Cova;Mercúrio;1.0;1.0;1.0;50.0;03;0307;030744
2026;5;Braga;Guimarães;Barco;Sódio;36.0;34.0;36.0;3640.0;03;0308;030806
2026;5;Braga;Guimarães;Creixomil;Mercúrio;7.0;7.0;7.0;440.0;03;0308;030813
2026;5;Braga;Guimarães;Creixomil;Sódio;673.0;664.0;673.0;69800.0;03;0308;030813
2026;5;Braga;Guimarães;Gondar;LED;473.0;473.0;473.0;19931.49997329712;03;0308;030821
2026;5;Braga;Guimarães;Infantas;Mercúrio;3.0;3.0;3.0;240.0;03;0308;030824
2026;5;Braga;Guimarães;Infantas;Sódio;177.0;177.0;177.0;12580.0;03;0308;030824
2026;5;Braga;Guimarães;Mesão Frio;Sódio;498.0;470.0;498.0;43180.0;03;0308;030830
2026;5;Braga;Guimarães;Pencelo;LED;215.0;215.0;221.0;6208.799922943115;03;0308;030835
2026;5;Braga;Guimarães;Pencelo;Outros/Não definido;4.0;4.0;4.0;;03;0308;030835
2026;5;Braga;Guimarães;Ronfe;LED;448.0;396.0;448.0;14626.40009689331;03;0308;030840
2026;5;Braga;Guimarães;Selho (São Cristóvão);Outros/Não definido;4.0;4.0;4.0;180.0;03;0308;030850
2026;5;Braga;Guimarães;Candoso (São Martinho);Sódio;65.0;65.0;65.0;5660.0;03;0308;030857
2026;5;Braga;Guimarães;Silvares;Mercúrio;12.0;12.0;12.0;780.0;03;0308;030868
2026;5;Braga;Guimarães;Urgezes;LED;493.0;477.0;493.0;24484.200004577637;03;0308;030871
2026;5;Braga;Guimarães;Urgezes;Outros/Não definido;99.0;96.0;99.0;1730.0;03;0308;030871
2026;5;Braga;Guimarães;Oliveira, São Paio e São Sebastião;Iodeto Metálico;1.0;1.0;1.0;100.0;03;0308;030884
2026;5;Braga;Guimarães;Oliveira, São Paio e São Sebastião;Sódio;299.0;291.0;299.0;40060.0;03;0308;030884
2026;5;Braga;Guimarães;Sande São Lourenço e Balazar;LED;665.0;663.0;665.0;20296.099727630615;03;0308;030886
2026;5;Braga;Guimarães;Sande São Lourenço e Balazar;Sódio;40.0;40.0;40.0;3030.0;03;0308;030886
2026;5;Braga;Guimarães;Selho São Lourenço e Gominhães;LED;487.0;487.0;493.0;14810.099792480469;03;0308;030888
2026;5;Braga;Guimarães;Selho São Lourenço e Gominhães;Mercúrio;4.0;4.0;4.0;200.0;03;0308;030888
2026;5;Braga;Guimarães;Selho São Lourenço e Gominhães;Sódio;85.0;85.0;85.0;6040.0;03;0308;030888
2026;5;Braga;Póvoa de Lanhoso;Fonte Arcada e Oliveira;Outros/Não definido;71.0;71.0;71.0;675.0;03;0309;030934
2026;5;Braga;Vila Nova de Famalicão;Delães;Sódio;180.0;172.0;180.0;17560.0;03;0312;031213
2026;5;Braga;Vila Nova de Famalicão;Joane;Sódio;551.0;527.0;559.0;57860.0;03;0312;031219
2026;5;Braga;Vila Nova de Famalicão;Requião;LED;840.0;828.0;840.0;35663.90009307861;03;0312;031233
2026;5;Braga;Vila Nova de Famalicão;Requião;Sódio;142.0;134.0;142.0;10500.0;03;0312;031233
2026;5;Braga;Vila Nova de Famalicão;Vilarinho das Cambas;Iodeto Metálico;14.0;10.0;14.0;780.0;03;0312;031249
2026;5;Braga;Vila Nova de Famalicão;Vilarinho das Cambas;LED;543.0;539.0;543.0;23638.300003051758;03;0312;031249
2026;5;Braga;Vila Nova de Famalicão;Esmeriz e Cabeçudos;Outros/Não definido;26.0;26.0;26.0;675.0;03;0312;031254
2026;5;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;Iodeto Metálico;141.0;141.0;141.0;12270.0;03;0312;031260
2026;5;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;Mercúrio;2.0;2.0;2.0;160.0;03;0312;031260
2026;5;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;Outros/Não definido;259.0;243.0;265.0;4475.0;03;0312;031260
2026;5;Braga;Vila Verde;Freiriz;LED;284.0;284.0;284.0;10975.0;03;0313;031316
2026;5;Braga;Vila Verde;Freiriz;Outros/Não definido;119.0;119.0;119.0;;03;0313;031316
2026;5;Braga;Vila Verde;Gême;LED;155.0;155.0;155.0;6100.0;03;0313;031317
2026;5;Braga;Vila Verde;Lage;Outros/Não definido;180.0;180.0;180.0;;03;0313;031323
2026;5;Braga;Vila Verde;Esqueiros, Nevogilde e Travassós;Outros/Não definido;84.0;84.0;84.0;990.0;03;0313;031363
2026;5;Braga;Vizela;Santa Eulália;Mercúrio;2.0;2.0;2.0;130.0;03;0314;031401
2026;5;Braga;Vizela;Santa Eulália;Outros/Não definido;26.0;26.0;26.0;;03;0314;031401
2026;5;Braga;Vizela;Caldas de Vizela (São Miguel e São João);LED;2011.0;1939.0;2009.0;93001.80026245117;03;0314;031408
2026;5;Braga;Vizela;Caldas de Vizela (São Miguel e São João);Outros/Não definido;224.0;224.0;224.0;3475.0;03;0314;031408
2026;5;Braga;Vizela;Caldas de Vizela (São Miguel e São João);Sódio;448.0;435.0;448.0;63760.0;03;0314;031408
2026;5;Bragança;Bragança;Samil;Outros/Não definido;4.0;4.0;4.0;;04;0402;040240
2026;5;Bragança;Bragança;Samil;Sódio;1.0;1.0;1.0;70.0;04;0402;040240
2026;5;Bragança;Bragança;Sé, Santa Maria e Meixedo;Fluorescente;1.0;1.0;1.0;50.0;04;0402;040257
2026;5;Braga;Guimarães;Abação e Gémeos;Sódio;43.0;43.0;43.0;3180.0;03;0308;030875
2026;5;Braga;Guimarães;Arosa e Castelões;Mercúrio;15.0;15.0;15.0;1110.0;03;0308;030877
2026;5;Braga;Guimarães;Arosa e Castelões;Outros/Não definido;12.0;12.0;12.0;;03;0308;030877
2026;5;Braga;Guimarães;Briteiros Santo Estêvão e Donim;Outros/Não definido;6.0;6.0;6.0;;03;0308;030879
2026;5;Braga;Guimarães;Briteiros Santo Estêvão e Donim;Sódio;16.0;16.0;16.0;1120.0;03;0308;030879
2026;5;Braga;Guimarães;Briteiros São Salvador e Briteiros Santa Leocádia;LED;743.0;741.0;743.0;28620.799995422363;03;0308;030880
2026;5;Braga;Guimarães;Conde e Gandarela;LED;518.0;518.0;518.0;18632.899982452393;03;0308;030882
2026;5;Braga;Guimarães;Conde e Gandarela;Sódio;10.0;10.0;10.0;760.0;03;0308;030882
2026;5;Braga;Guimarães;Leitões, Oleiros e Figueiredo;LED;696.0;696.0;696.0;20968.899784088135;03;0308;030883
2026;5;Braga;Guimarães;Souto Santa Maria, Souto São Salvador e Gondomar;LED;1160.0;1151.0;1160.0;38403.79987335205;03;0308;030890
2026;5;Braga;Guimarães;Souto Santa Maria, Souto São Salvador e Gondomar;Outros/Não definido;8.0;8.0;8.0;;03;0308;030890
2026;5;Braga;Póvoa de Lanhoso;Covelas;LED;320.0;315.0;320.0;6596.0;03;0309;030906
2026;5;Braga;Póvoa de Lanhoso;Covelas;Outros/Não definido;17.0;17.0;17.0;765.0;03;0309;030906
2026;5;Braga;Póvoa de Lanhoso;Ferreiros;LED;277.0;272.0;277.0;5761.0;03;0309;030908
2026;5;Braga;Póvoa de Lanhoso;Garfe;Outros/Não definido;5.0;3.0;3.0;;03;0309;030913
2026;5;Braga;Póvoa de Lanhoso;Geraz do Minho;LED;416.0;416.0;416.0;13927.0;03;0309;030914
2026;5;Braga;Póvoa de Lanhoso;Geraz do Minho;Outros/Não definido;2.0;2.0;2.0;90.0;03;0309;030914
2026;5;Braga;Póvoa de Lanhoso;Lanhoso;LED;407.0;403.0;407.0;13047.0;03;0309;030915
2026;5;Braga;Póvoa de Lanhoso;Sobradelo da Goma;LED;585.0;585.0;585.0;13074.0;03;0309;030925
2026;5;Braga;Póvoa de Lanhoso;Sobradelo da Goma;Outros/Não definido;13.0;13.0;13.0;45.0;03;0309;030925
2026;5;Braga;Póvoa de Lanhoso;Taíde;Outros/Não definido;8.0;2.0;2.0;45.0;03;0309;030926
2026;5;Braga;Póvoa de Lanhoso;Águas Santas e Moure;Outros/Não definido;29.0;29.0;29.0;;03;0309;030930
2026;5;Braga;Póvoa de Lanhoso;Calvos e Frades;LED;478.0;476.0;478.0;11871.0;03;0309;030931
2026;5;Braga;Póvoa de Lanhoso;Campos e Louredo;Outros/Não definido;7.0;7.0;7.0;135.0;03;0309;030932
2026;5;Braga;Póvoa de Lanhoso;Esperança e Brunhais;LED;474.0;474.0;474.0;10080.0;03;0309;030933
2026;5;Braga;Terras de Bouro;Carvalheira;LED;203.0;201.0;203.0;7940.100006103516;03;0310;031004
2026;5;Braga;Terras de Bouro;Covide;LED;214.0;214.0;214.0;7260.5;03;0310;031008
2026;5;Braga;Terras de Bouro;Gondoriz;LED;243.0;243.0;243.0;8893.0;03;0310;031009
2026;5;Braga;Terras de Bouro;Ribeira;Sódio;27.0;27.0;27.0;1920.0;03;0310;031012
2026;5;Braga;Terras de Bouro;Souto;LED;252.0;252.0;252.0;8889.600006103516;03;0310;031014
2026;5;Braga;Terras de Bouro;Souto;Outros/Não definido;13.0;13.0;13.0;180.0;03;0310;031014
2026;5;Braga;Terras de Bouro;Valdosende;Outros/Não definido;47.0;47.0;47.0;1800.0;03;0310;031015
2026;5;Braga;Terras de Bouro;Vilar da Veiga;LED;558.0;552.0;558.0;23666.0;03;0310;031017
2026;5;Braga;Terras de Bouro;Chorense e Monte;Outros/Não definido;29.0;29.0;29.0;;03;0310;031019
2026;5;Braga;Vieira do Minho;Cantelães;LED;447.0;445.0;447.0;18087.0;03;0311;031105
2026;5;Braga;Vieira do Minho;Guilhofrei;Indução;4.0;1.0;4.0;100.0;03;0311;031108
2026;5;Braga;Vieira do Minho;Guilhofrei;Outros/Não definido;3.0;3.0;3.0;135.0;03;0311;031108
2026;5;Braga;Vieira do Minho;Pinheiro;Indução;12.0;12.0;12.0;600.0;03;0311;031112
2026;5;Braga;Vieira do Minho;Tabuaças;LED;519.0;517.0;519.0;20051.0;03;0311;031118
2026;5;Braga;Vieira do Minho;Anissó e Soutelo;Indução;1.0;1.0;1.0;50.0;03;0311;031122
2026;5;Braga;Vieira do Minho;Anissó e Soutelo;Outros/Não definido;4.0;4.0;4.0;45.0;03;0311;031122
2026;5;Braga;Vieira do Minho;Caniçada e Soengas;LED;478.0;478.0;478.0;18738.0;03;0311;031124
2026;5;Braga;Vieira do Minho;Ruivães e Campos;LED;807.0;805.0;807.0;32092.5;03;0311;031125
2026;5;Braga;Vieira do Minho;Ventosa e Cova;Outros/Não definido;19.0;19.0;19.0;90.0;03;0311;031126
2026;5;Braga;Vila Nova de Famalicão;Bairro;Sódio;37.0;37.0;37.0;3420.0;03;0312;031204
2026;5;Braga;Vila Nova de Famalicão;Cruz;Outros/Não definido;2.0;2.0;2.0;90.0;03;0312;031212
2026;5;Braga;Vila Nova de Famalicão;Gavião;LED;468.0;459.0;468.0;26438.90012359619;03;0312;031216
2026;5;Braga;Vila Nova de Famalicão;Landim;LED;448.0;441.0;448.0;18546.0;03;0312;031221
2026;5;Braga;Vila Nova de Famalicão;Nine;Sódio;1.0;1.0;1.0;70.0;03;0312;031227
2026;5;Braga;Vila Nova de Famalicão;Pedome;LED;402.0;402.0;402.0;17556.0;03;0312;031230
2026;5;Braga;Vila Nova de Famalicão;Pousada de Saramagos;Outros/Não definido;5.0;5.0;5.0;56.0;03;0312;031232
2026;5;Braga;Vila Nova de Famalicão;Pousada de Saramagos;Sódio;86.0;86.0;86.0;6980.0;03;0312;031232
2026;5;Braga;Vila Nova de Famalicão;Riba de Ave;Iodeto Metálico;1.0;1.0;1.0;70.0;03;0312;031234
2026;5;Braga;Vila Nova de Famalicão;Riba de Ave;LED;627.0;604.0;627.0;28272.800117492676;03;0312;031234
2026;5;Braga;Vila Nova de Famalicão;Riba de Ave;Sódio;69.0;55.0;69.0;5210.0;03;0312;031234
2026;5;Braga;Vila Nova de Famalicão;Ribeirão;Sódio;1127.0;1094.0;1127.0;120310.0;03;0312;031235
2026;5;Braga;Vila Nova de Famalicão;Oliveira (Santa Maria);Iodeto Metálico;1.0;1.0;1.0;45.0;03;0312;031239
2026;5;Braga;Vila Nova de Famalicão;Oliveira (São Mateus);LED;467.0;463.0;467.0;22486.60007095337;03;0312;031242
2026;5;Braga;Vila Nova de Famalicão;Vermoim;Iodeto Metálico;18.0;10.0;18.0;780.0;03;0312;031247
2026;5;Braga;Vila Nova de Famalicão;Vermoim;Outros/Não definido;13.0;13.0;13.0;315.0;03;0312;031247
2026;5;Braga;Vila Nova de Famalicão;Vermoim;Sódio;85.0;82.0;85.0;9720.0;03;0312;031247
2026;5;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;Iodeto Metálico;11.0;11.0;11.0;850.0;03;0312;031250
2026;5;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;Outros/Não definido;67.0;69.0;75.0;300.0;03;0312;031250
2026;5;Braga;Vila Nova de Famalicão;Arnoso (Santa Maria e Santa Eulália) e Sezures;Outros/Não definido;7.0;7.0;7.0;420.0;03;0312;031251
2026;5;Braga;Vila Nova de Famalicão;Avidos e Lagoa;Mercúrio;1.0;1.0;1.0;80.0;03;0312;031252
2026;5;Braga;Vila Nova de Famalicão;Avidos e Lagoa;Outros/Não definido;3.0;3.0;3.0;;03;0312;031252
2026;5;Braga;Vila Nova de Famalicão;Carreira e Bente;Sódio;3.0;3.0;3.0;210.0;03;0312;031253
2026;5;Braga;Vila Nova de Famalicão;Lemenhe, Mouquim e Jesufrei;LED;1.0;1.0;1.0;45.0;03;0312;031256
2026;5;Braga;Vila Nova de Famalicão;Seide;Sódio;29.0;25.0;29.0;2360.0;03;0312;031258
2026;5;Braga;Vila Verde;Cabanelas;LED;507.0;507.0;507.0;16665.0;03;0313;031308
2026;5;Braga;Vila Verde;Cabanelas;Sódio;218.0;211.0;218.0;20890.0;03;0313;031308
2026;5;Braga;Vila Verde;Lanhas;LED;67.0;67.0;67.0;3598.2000045776367;03;0313;031324
2026;5;Braga;Vila Verde;Lanhas;Sódio;215.0;215.0;215.0;16760.0;03;0313;031324
2026;5;Braga;Vila Verde;Loureira;Outros/Não definido;110.0;110.0;110.0;395.0;03;0313;031325
2026;5;Braga;Vila Verde;Moure;Outros/Não definido;71.0;71.0;71.0;45.0;03;0313;031328
2026;5;Braga;Vila Verde;Pico;Sódio;229.0;227.0;229.0;20900.0;03;0313;031335
2026;5;Braga;Vila Verde;Sabariz;LED;143.0;143.0;143.0;5563.0;03;0313;031340
2026;5;Braga;Vila Verde;Sabariz;Sódio;90.0;89.0;90.0;7030.0;03;0313;031340
2026;5;Braga;Vila Verde;Prado (São Miguel);LED;159.0;159.0;159.0;5779.0;03;0313;031350
2026;5;Braga;Vila Verde;Prado (São Miguel);Outros/Não definido;3.0;3.0;3.0;;03;0313;031350
2026;5;Braga;Vila Verde;Prado (São Miguel);Sódio;153.0;153.0;153.0;13520.0;03;0313;031350
2026;5;Braga;Vila Verde;Ribeira do Neiva;LED;1854.0;1854.0;1854.0;57723.8000793457;03;0313;031360
2026;5;Braga;Vila Verde;Carreiras (São Miguel) e Carreiras (Santiago);LED;295.0;295.0;295.0;11800.0;03;0313;031361
2026;5;Braga;Vila Verde;Carreiras (São Miguel) e Carreiras (Santiago);Outros/Não definido;30.0;30.0;30.0;180.0;03;0313;031361
2026;5;Braga;Vila Verde;Escariz (São Mamede) e Escariz (São Martinho);Outros/Não definido;70.0;70.0;70.0;45.0;03;0313;031362
2026;5;Braga;Vila Verde;Oriz (Santa Marinha) e Oriz (São Miguel);LED;117.0;117.0;117.0;4049.0;03;0313;031365
2026;5;Braga;Vila Verde;Oriz (Santa Marinha) e Oriz (São Miguel);Outros/Não definido;1.0;1.0;1.0;;03;0313;031365
2026;5;Braga;Vila Verde;Vade;Outros/Não definido;120.0;117.0;117.0;140.0;03;0313;031369
2026;5;Braga;Vila Verde;Vila Verde e Barbudo;LED;698.0;683.0;698.0;33595.40000152588;03;0313;031370
2026;5;Braga;Vizela;Infias;Sódio;39.0;39.0;39.0;3920.0;03;0314;031404
2026;5;Braga;Vizela;Vizela (Santo Adrião);LED;485.0;483.0;485.0;21133.600059509277;03;0314;031406
2026;5;Braga;Vizela;Vizela (Santo Adrião);Sódio;78.0;78.0;78.0;5880.0;03;0314;031406
2026;5;Braga;Vizela;Tagilde e Vizela (São Paio);Outros/Não definido;24.0;24.0;24.0;;03;0314;031409
2026;5;Bragança;Bragança;Alfaião;Sódio;1.0;1.0;1.0;70.0;04;0402;040201
2026;5;Bragança;Bragança;Babe;LED;163.0;161.0;163.0;5389.0;04;0402;040203
2026;5;Bragança;Bragança;Babe;Outros/Não definido;3.0;3.0;3.0;;04;0402;040203
2026;5;Bragança;Bragança;Baçal;Sódio;20.0;20.0;20.0;1400.0;04;0402;040204
2026;5;Bragança;Bragança;Carragosa;LED;176.0;176.0;176.0;7129.0;04;0402;040206
2026;5;Bragança;Bragança;Carragosa;Outros/Não definido;3.0;3.0;3.0;;04;0402;040206
2026;5;Bragança;Bragança;Castro de Avelãs;LED;261.0;259.0;261.0;15239.0;04;0402;040209
2026;5;Bragança;Bragança;Castro de Avelãs;Outros/Não definido;3.0;3.0;3.0;45.0;04;0402;040209
2026;5;Bragança;Bragança;Coelhoso;LED;269.0;269.0;269.0;11133.0;04;0402;040210
2026;5;Bragança;Bragança;Donai;Outros/Não definido;8.0;8.0;8.0;45.0;04;0402;040212
2026;5;Bragança;Bragança;França;LED;240.0;241.0;241.0;9063.0;04;0402;040215
2026;5;Bragança;Bragança;Gondesende;Outros/Não definido;4.0;4.0;4.0;135.0;04;0402;040217
2026;5;Bragança;Bragança;Gostei;LED;454.0;451.0;454.0;19818.0;04;0402;040218
2026;5;Bragança;Bragança;Grijó de Parada;LED;192.0;192.0;192.0;8127.0;04;0402;040219
2026;5;Bragança;Bragança;Grijó de Parada;Outros/Não definido;1.0;1.0;1.0;;04;0402;040219
2026;5;Bragança;Bragança;Mós;LED;222.0;222.0;222.0;9783.0;04;0402;040224
